2021/4/3 18:00,0,20.4,6.6,East,///,///,///
2021/4/3 19:00,0,20.2,7.4,East,///,///,///
2021/4/3 20:00,0,19,6,East-northeast,///,///,///
2021/4/3 21:00,0,19,5.1,East,///,///,///
2021/4/3 22:00,0,20.3,5.2,East-southeast,///,///,///
2021/4/3 23:00,0,20.5,3.2,East-southeast,///,///,///
2021/4/3 24:00,0,20.4,1.6,West,///,///,///
2021/4/4 1:00,0,17.9,2.4,Northwest,///,///,///
2021/4/4 2:00,0,15.1,1.5,Northwest,///,///,///
2021/4/4 3:00,0,17.6,2.1,West,///,///,///
2021/4/4 4:00,0,17.5,1.1,North,///,///,///
2021/4/4 5:00,0,17.1,1.9,East,///,///,///
2021/4/4 6:00,0,17.1,1,East-northeast,///,///,///
2021/4/4 7:00,0,17.3,0.9,Southeast,///,///,///
2021/4/4 8:00,2.5,16.5,1,Northeast,///,///,///
2021/4/4 9:00,4,16.5,1.5,South-southeast,///,///,///
2021/4/4 10:00,3,16.9,1.5,Southeast,///,///,///
2021/4/4 11:00,2,16.6,4.7,West-southwest,///,///,///
2021/4/4 12:00,1.5,16.4,2.6,West,///,///,///
2021/4/4 13:00,3,16.2,1,West-northwest,///,///,///
2021/4/4 14:00,2,16.1,2.5,West,///,///,///
2021/4/4 15:00,0,15.4,2.6,Northwest,///,///,///
2021/4/4 16:00,0.5,15.2,2.1,Northwest,///,///,///
2021/4/4 17:00,0.5,14.9,2.4,Northwest,///,///,///
2021/4/4 18:00,0.5,14.2,2.9,Northwest,///,///,///
2021/4/4 19:00,0,13.3,1.8,West-northwest,///,///,///
2021/4/4 20:00,0,12.9,2,Northwest,///,///,///
2021/4/4 21:00,0,12.6,2.2,Northwest,///,///,///
2021/4/4 22:00,0,12.8,0.6,North-northwest,///,///,///
2021/4/4 23:00,0,13,0.8,North-northeast,///,///,///
2021/4/4 24:00,0,11.9,1.4,North-northwest,///,///,///
2021/4/5 1:00,0,11.4,2.3,North,///,///,///
2021/4/5 2:00,0,11.6,2.4,North,///,///,///
2021/4/5 3:00,0,11.4,3.9,Northeast,///,///,///
2021/4/5 4:00,0,11.1,3.4,Northeast,///,///,///
2021/4/5 5:00,0,11,3.8,Northeast,///,///,///
2021/4/5 6:00,0,9.7,3.9,North-northeast,///,///,///
2021/4/5 7:00,0,10.4,3.1,North-northeast,///,///,///
2021/4/5 8:00,0,10.7,4.8,Northeast,///,///,///
2021/4/5 9:00,0,11.9,5.7,North-northeast,///,///,///
2021/4/5 10:00,0,12.3,5.2,North-northeast,///,///,///
2021/4/5 11:00,0,12.2,6.3,North-northeast,///,///,///
2021/4/5 12:00,0,14.3,4.8,North-northeast,///,///,///
2021/4/5 13:00,0,15.2,6.3,North,///,///,///
2021/4/5 14:00,0,16.3,3.5,North-northeast,///,///,///
2021/4/5 15:00,0,16.6,5.6,North,///,///,///
2021/4/5 16:00,0,17,4,North-northeast,///,///,///
2021/4/5 17:00,0,17.2,3.6,North-northeast,///,///,///
2021/4/5 18:00,0,14.9,6.4,Northeast,///,///,///
2021/4/5 19:00,0,12,4.9,North-northeast,///,///,///
2021/4/5 20:00,0,10.7,4,North-northeast,///,///,///
2021/4/5 21:00,0,9.8,5.1,North,///,///,///
2021/4/5 22:00,0,9.7,4.7,North,///,///,///
2021/4/5 23:00,0,10.2,4.8,North,///,///,///
2021/4/5 24:00,0,6.8,1.1,South,///,///,///
2021/4/6 1:00,0,8.8,1.6,Southeast,///,///,///
2021/4/6 2:00,0,8.5,0.5,Southeast,///,///,///
2021/4/6 3:00,0,8.4,0.7,Northwest,///,///,///
2021/4/6 4:00,0,6.7,1.5,North-northeast,///,///,///
2021/4/6 5:00,0,5.9,1.1,East,///,///,///
2021/4/6 6:00,0,5.4,0.2,Quiet,///,///,///
2021/4/6 7:00,0,7.3,0.3,East-northeast,///,///,///
2021/4/6 8:00,0,10,1,South,///,///,///
2021/4/6 9:00,0,11.7,0.5,West-northwest,///,///,///
2021/4/6 10:00,0,13.4,2.7,West,///,///,///
2021/4/6 11:00,0,15.2,2,West-northwest,///,///,///
2021/4/6 12:00,0,17.2,0.9,North-northwest,///,///,///
2021/4/6 13:00,0,17.8,2.6,Southwest,///,///,///
2021/4/6 14:00,0,18.5,3.3,South-southwest,///,///,///
2021/4/6 15:00,0,18.8,4.3,South-southwest,///,///,///
2021/4/6 16:00,0,18.3,4.2,South-southwest,///,///,///
2021/4/6 17:00,0,17.9,3.1,South,///,///,///
2021/4/6 18:00,0,16.7,1.6,West-southwest,///,///,///
2021/4/6 19:00,0,13.4,1.4,West,///,///,///
2021/4/6 20:00,0,12,2.4,Northwest,///,///,///
2021/4/6 21:00,0,9.3,1,North-northeast,///,///,///
2021/4/6 22:00,0,7.2,0.4,Southwest,///,///,///
2021/4/6 23:00,0,5.5,0.9,South,///,///,///
2021/4/6 24:00,0,6.2,0.1,Quiet,///,///,///
2021/4/7 1:00,0,6.5,1.2,Southeast,///,///,///
2021/4/7 2:00,0,5.6,0.4,East-southeast,///,///,///
2021/4/7 3:00,0,4.2,0,Quiet,///,///,///
2021/4/7 4:00,0,5,0.5,East,///,///,///
2021/4/7 5:00,0,5.9,1.4,East-northeast,///,///,///
2021/4/7 6:00,0,3.3,1.5,East-northeast,///,///,///
2021/4/7 7:00,0,7.6,0.5,North,///,///,///
2021/4/7 8:00,0,12.1,0.8,West-southwest,///,///,///
2021/4/7 9:00,0,13.5,2,West-southwest,///,///,///
2021/4/7 10:00,0,15.3,1.3,West-southwest,///,///,///
2021/4/7 11:00,0,16.9,2.1,West-northwest,///,///,///
2021/4/7 12:00,0,19.4,2.4,Southwest,///,///,///
2021/4/7 13:00,0,20.2,1.9,Northwest,///,///,///
